household_id,variable,value
12174,hh_income,55866
12174,hh_size,2
12174,num_children,0
12175,hh_income,30440
12175,hh_size,2
12175,num_children,0
12176,hh_income,250433
12176,hh_size,2
12176,num_children,0
12185,hh_income,48165
12185,hh_size,2
12185,num_children,1
12191,hh_income,40153
12191,hh_size,2
12191,num_children,0
12198,hh_income,21926
12198,hh_size,1
12198,num_children,0
12208,hh_income,147241
12208,hh_size,2
12208,num_children,0
12212,hh_income,407120
12212,hh_size,2
12212,num_children,0
12213,hh_income,1019
12213,hh_size,2
12213,num_children,0
12214,hh_income,25120
12214,hh_size,1
12214,num_children,0
12224,hh_income,83597
12224,hh_size,4
12224,num_children,1
12227,hh_income,61670
12227,hh_size,2
12227,num_children,0
12244,hh_income,467
12244,hh_size,1
12244,num_children,0
12246,hh_income,226331
12246,hh_size,4
12246,num_children,2
12253,hh_income,47808
12253,hh_size,2
12253,num_children,0
12266,hh_income,127452
12266,hh_size,2
12266,num_children,0
12273,hh_income,45841
12273,hh_size,4
12273,num_children,0
12282,hh_income,28908
12282,hh_size,2
12282,num_children,0
12286,hh_income,50565
12286,hh_size,2
12286,num_children,0
12288,hh_income,47399
12288,hh_size,1
12288,num_children,0
12310,hh_income,98677
12310,hh_size,4
12310,num_children,0
12314,hh_income,10772
12314,hh_size,3
12314,num_children,0
12319,hh_income,35515
12319,hh_size,3
12319,num_children,1
12327,hh_income,80826
12327,hh_size,4
12327,num_children,0
12332,hh_income,17600
12332,hh_size,2
12332,num_children,0
12336,hh_income,54915
12336,hh_size,2
12336,num_children,0
12339,hh_income,310
12339,hh_size,1
12339,num_children,0
12341,hh_income,65489
12341,hh_size,4
12341,num_children,2
12347,hh_income,121082
12347,hh_size,5
12347,num_children,0
12348,hh_income,35864
12348,hh_size,1
12348,num_children,0
12351,hh_income,50398
12351,hh_size,3
12351,num_children,1
12354,hh_income,25306
12354,hh_size,2
12354,num_children,0
12355,hh_income,100378
12355,hh_size,3
12355,num_children,1
12357,hh_income,75565
12357,hh_size,3
12357,num_children,0
12360,hh_income,28301
12360,hh_size,1
12360,num_children,0
12362,hh_income,28507
12362,hh_size,1
12362,num_children,0
12363,hh_income,88428
12363,hh_size,4
12363,num_children,2
12365,hh_income,158921
12365,hh_size,7
12365,num_children,1
12375,hh_income,18247
12375,hh_size,1
12375,num_children,0
12378,hh_income,24692
12378,hh_size,1
12378,num_children,0
12381,hh_income,80364
12381,hh_size,2
12381,num_children,0
12382,hh_income,49508
12382,hh_size,3
12382,num_children,0
12394,hh_income,19500
12394,hh_size,2
12394,num_children,0
12402,hh_income,17544
12402,hh_size,3
12402,num_children,1
12411,hh_income,18836
12411,hh_size,1
12411,num_children,0
12421,hh_income,79319
12421,hh_size,3
12421,num_children,1
12427,hh_income,32029
12427,hh_size,2
12427,num_children,0
12436,hh_income,80531
12436,hh_size,3
12436,num_children,0
12437,hh_income,32298
12437,hh_size,4
12437,num_children,3
12440,hh_income,171530
12440,hh_size,3
12440,num_children,0
12443,hh_income,22315
12443,hh_size,1
12443,num_children,0
12444,hh_income,149365
12444,hh_size,5
12444,num_children,3
12450,hh_income,25123
12450,hh_size,3
12450,num_children,1
12456,hh_income,17817
12456,hh_size,2
12456,num_children,0
12468,hh_income,8683
12468,hh_size,1
12468,num_children,0
12472,hh_income,14125
12472,hh_size,1
12472,num_children,0
12473,hh_income,177
12473,hh_size,1
12473,num_children,0
12478,hh_income,45344
12478,hh_size,4
12478,num_children,2
12488,hh_income,29151
12488,hh_size,1
12488,num_children,0
12502,hh_income,36309
12502,hh_size,2
12502,num_children,0
12517,hh_income,92462
12517,hh_size,4
12517,num_children,1
12520,hh_income,35250
12520,hh_size,1
12520,num_children,0
12531,hh_income,8734
12531,hh_size,1
12531,num_children,0
12532,hh_income,11373
12532,hh_size,2
12532,num_children,0
12536,hh_income,254
12536,hh_size,1
12536,num_children,0
12539,hh_income,4537
12539,hh_size,1
12539,num_children,0
12557,hh_income,6203
12557,hh_size,1
12557,num_children,0
12558,hh_income,153418
12558,hh_size,4
12558,num_children,2
12561,hh_income,27963
12561,hh_size,2
12561,num_children,0
12564,hh_income,176165
12564,hh_size,3
12564,num_children,0
12568,hh_income,95622
12568,hh_size,1
12568,num_children,0
12570,hh_income,1
12570,hh_size,1
12570,num_children,1
12573,hh_income,65184
12573,hh_size,1
12573,num_children,0
12575,hh_income,55302
12575,hh_size,2
12575,num_children,0
12576,hh_income,505255
12576,hh_size,1
12576,num_children,0
12593,hh_income,70449
12593,hh_size,2
12593,num_children,0
12596,hh_income,26199
12596,hh_size,1
12596,num_children,0
12597,hh_income,95795
12597,hh_size,3
12597,num_children,0
12599,hh_income,22362
12599,hh_size,4
12599,num_children,2
12602,hh_income,142
12602,hh_size,1
12602,num_children,0
12606,hh_income,65242
12606,hh_size,2
12606,num_children,0
12613,hh_income,108768
12613,hh_size,4
12613,num_children,1
12619,hh_income,53462
12619,hh_size,5
12619,num_children,3
12622,hh_income,57396
12622,hh_size,2
12622,num_children,0
12632,hh_income,34032
12632,hh_size,1
12632,num_children,0
12641,hh_income,118332
12641,hh_size,3
12641,num_children,0
12658,hh_income,20888
12658,hh_size,3
12658,num_children,0
12660,hh_income,33556
12660,hh_size,3
12660,num_children,1
12666,hh_income,54915
12666,hh_size,3
12666,num_children,1
12673,hh_income,36309
12673,hh_size,1
12673,num_children,0
12675,hh_income,91447
12675,hh_size,1
12675,num_children,0
12678,hh_income,45024
12678,hh_size,7
12678,num_children,3
12687,hh_income,37953
12687,hh_size,2
12687,num_children,0
12694,hh_income,69324
12694,hh_size,1
12694,num_children,0
12708,hh_income,322745
12708,hh_size,2
12708,num_children,0
12709,hh_income,26190
12709,hh_size,1
12709,num_children,0
12710,hh_income,91542
12710,hh_size,6
12710,num_children,2
12713,hh_income,12975
12713,hh_size,1
12713,num_children,0
12722,hh_income,590
12722,hh_size,1
12722,num_children,0
12727,hh_income,52457
12727,hh_size,5
12727,num_children,3
12733,hh_income,19371
12733,hh_size,1
12733,num_children,0
12735,hh_income,61282
12735,hh_size,4
12735,num_children,2
12744,hh_income,217240
12744,hh_size,4
12744,num_children,0
12745,hh_income,122
12745,hh_size,1
12745,num_children,0
12747,hh_income,142874
12747,hh_size,4
12747,num_children,1
12750,hh_income,46444
12750,hh_size,2
12750,num_children,0
12754,hh_income,73545
12754,hh_size,9
12754,num_children,6
12762,hh_income,9792
12762,hh_size,1
12762,num_children,0
12770,hh_income,4695
12770,hh_size,3
12770,num_children,2
12774,hh_income,8280
12774,hh_size,3
12774,num_children,2
12775,hh_income,71502
12775,hh_size,4
12775,num_children,2
12779,hh_income,22720
12779,hh_size,1
12779,num_children,0
12781,hh_income,270
12781,hh_size,1
12781,num_children,0
12785,hh_income,8718
12785,hh_size,1
12785,num_children,0
12788,hh_income,85256
12788,hh_size,1
12788,num_children,0
12790,hh_income,3911
12790,hh_size,1
12790,num_children,0
12791,hh_income,74098
12791,hh_size,4
12791,num_children,0
12795,hh_income,171417
12795,hh_size,2
12795,num_children,0
12798,hh_income,43782
12798,hh_size,2
12798,num_children,0
12802,hh_income,217430
12802,hh_size,3
12802,num_children,1
12806,hh_income,18243
12806,hh_size,1
12806,num_children,0
12807,hh_income,71093
12807,hh_size,4
12807,num_children,0
12817,hh_income,47544
12817,hh_size,5
12817,num_children,3
12818,hh_income,78412
12818,hh_size,3
12818,num_children,1
12820,hh_income,36914
12820,hh_size,1
12820,num_children,0
12824,hh_income,7220
12824,hh_size,1
12824,num_children,0
12827,hh_income,13328
12827,hh_size,2
12827,num_children,0
12829,hh_income,124239
12829,hh_size,1
12829,num_children,0
12834,hh_income,100268
12834,hh_size,2
12834,num_children,0
12835,hh_income,54685
12835,hh_size,4
12835,num_children,1
12836,hh_income,89574
12836,hh_size,5
12836,num_children,0
12838,hh_income,60470
12838,hh_size,2
12838,num_children,0
12848,hh_income,29705
12848,hh_size,1
12848,num_children,0
12850,hh_income,36105
12850,hh_size,2
12850,num_children,0
12851,hh_income,61855
12851,hh_size,5
12851,num_children,0
12855,hh_income,121694
12855,hh_size,3
12855,num_children,0
12856,hh_income,125571
12856,hh_size,4
12856,num_children,1
12858,hh_income,185815
12858,hh_size,5
12858,num_children,1
12864,hh_income,18352
12864,hh_size,2
12864,num_children,0
12867,hh_income,47423
12867,hh_size,2
12867,num_children,0
12880,hh_income,50314
12880,hh_size,2
12880,num_children,0
12889,hh_income,61893
12889,hh_size,2
12889,num_children,0
12891,hh_income,83308
12891,hh_size,3
12891,num_children,1
12898,hh_income,42459
12898,hh_size,2
12898,num_children,0
12900,hh_income,96235
12900,hh_size,1
12900,num_children,0
12901,hh_income,61392
12901,hh_size,2
12901,num_children,0
12907,hh_income,290240
12907,hh_size,2
12907,num_children,0
12912,hh_income,39287
12912,hh_size,4
12912,num_children,2
12921,hh_income,47390
12921,hh_size,2
12921,num_children,0
12922,hh_income,86555
12922,hh_size,3
12922,num_children,0
12927,hh_income,85607
12927,hh_size,2
12927,num_children,0
12928,hh_income,98207
12928,hh_size,2
12928,num_children,0
12933,hh_income,85529
12933,hh_size,3
12933,num_children,0
12934,hh_income,137679
12934,hh_size,3
12934,num_children,0
12936,hh_income,250
12936,hh_size,1
12936,num_children,0
12944,hh_income,35037
12944,hh_size,4
12944,num_children,2
12947,hh_income,173843
12947,hh_size,2
12947,num_children,0
12965,hh_income,128573
12965,hh_size,4
12965,num_children,2
12968,hh_income,60395
12968,hh_size,5
12968,num_children,3
12969,hh_income,60837
12969,hh_size,2
12969,num_children,0
12972,hh_income,44921
12972,hh_size,1
12972,num_children,0
12974,hh_income,36552
12974,hh_size,3
12974,num_children,1
12976,hh_income,98305
12976,hh_size,3
12976,num_children,1
12978,hh_income,70504
12978,hh_size,3
12978,num_children,0
12980,hh_income,200836
12980,hh_size,5
12980,num_children,2
12988,hh_income,69163
12988,hh_size,1
12988,num_children,0
12991,hh_income,29859
12991,hh_size,1
12991,num_children,0
12995,hh_income,42190
12995,hh_size,1
12995,num_children,0
12996,hh_income,158823
12996,hh_size,4
12996,num_children,0
12998,hh_income,128802
12998,hh_size,7
12998,num_children,2
13003,hh_income,230267
13003,hh_size,1
13003,num_children,0
13012,hh_income,80213
13012,hh_size,2
13012,num_children,1
13014,hh_income,24170
13014,hh_size,1
13014,num_children,0
13020,hh_income,28818
13020,hh_size,1
13020,num_children,0
13032,hh_income,37854
13032,hh_size,2
13032,num_children,0
13040,hh_income,65199
13040,hh_size,1
13040,num_children,0
13041,hh_income,58190
13041,hh_size,1
13041,num_children,0
13053,hh_income,36903
13053,hh_size,1
13053,num_children,0
13057,hh_income,75446
13057,hh_size,1
13057,num_children,0
13078,hh_income,40160
13078,hh_size,2
13078,num_children,0
13082,hh_income,86491
13082,hh_size,2
13082,num_children,0
13083,hh_income,50408
13083,hh_size,2
13083,num_children,0
13088,hh_income,107603
13088,hh_size,4
13088,num_children,2
13104,hh_income,18820
13104,hh_size,1
13104,num_children,0
13105,hh_income,18477
13105,hh_size,6
13105,num_children,4
13118,hh_income,19936
13118,hh_size,2
13118,num_children,0
13120,hh_income,43153
13120,hh_size,1
13120,num_children,0
13123,hh_income,54612
13123,hh_size,4
13123,num_children,0
13124,hh_income,48480
13124,hh_size,2
13124,num_children,0
13129,hh_income,98242
13129,hh_size,2
13129,num_children,0
13130,hh_income,40170
13130,hh_size,1
13130,num_children,0
13146,hh_income,11326
13146,hh_size,1
13146,num_children,0
13149,hh_income,111709
13149,hh_size,3
13149,num_children,0
13154,hh_income,18295
13154,hh_size,2
13154,num_children,0
13155,hh_income,60684
13155,hh_size,2
13155,num_children,0
13156,hh_income,148396
13156,hh_size,3
13156,num_children,1
13160,hh_income,147323
13160,hh_size,2
13160,num_children,0
13167,hh_income,55901
13167,hh_size,4
13167,num_children,1
13169,hh_income,85360
13169,hh_size,2
13169,num_children,0
13171,hh_income,140079
13171,hh_size,5
13171,num_children,2
13174,hh_income,152363
13174,hh_size,2
13174,num_children,0
13177,hh_income,86513
13177,hh_size,7
13177,num_children,3
13182,hh_income,10678
13182,hh_size,1
13182,num_children,0
13192,hh_income,62508
13192,hh_size,2
13192,num_children,0
13193,hh_income,40172
13193,hh_size,1
13193,num_children,0
13195,hh_income,88002
13195,hh_size,7
13195,num_children,3
13197,hh_income,40250
13197,hh_size,3
13197,num_children,2
13200,hh_income,40180
13200,hh_size,1
13200,num_children,0
13202,hh_income,291442
13202,hh_size,5
13202,num_children,1
13203,hh_income,110341
13203,hh_size,2
13203,num_children,0
13210,hh_income,38230
13210,hh_size,1
13210,num_children,0
13214,hh_income,207565
13214,hh_size,3
13214,num_children,0
13215,hh_income,73552
13215,hh_size,2
13215,num_children,0
13234,hh_income,82783
13234,hh_size,1
13234,num_children,0
13235,hh_income,25379
13235,hh_size,5
13235,num_children,3
13240,hh_income,107385
13240,hh_size,2
13240,num_children,0
13242,hh_income,78456
13242,hh_size,4
13242,num_children,2
13246,hh_income,70978
13246,hh_size,6
13246,num_children,2
13248,hh_income,656
13248,hh_size,1
13248,num_children,0
13250,hh_income,40808
13250,hh_size,2
13250,num_children,0
13252,hh_income,255
13252,hh_size,1
13252,num_children,0
13256,hh_income,12922
13256,hh_size,1
13256,num_children,0
13257,hh_income,46700
13257,hh_size,4
13257,num_children,1
13260,hh_income,28567
13260,hh_size,5
13260,num_children,1
13270,hh_income,12251
13270,hh_size,1
13270,num_children,0
13274,hh_income,33273
13274,hh_size,1
13274,num_children,0
13280,hh_income,62622
13280,hh_size,2
13280,num_children,0
13284,hh_income,34255
13284,hh_size,1
13284,num_children,0
13298,hh_income,132472
13298,hh_size,3
13298,num_children,1
13300,hh_income,188733
13300,hh_size,4
13300,num_children,1
13301,hh_income,118088
13301,hh_size,2
13301,num_children,0
13304,hh_income,250615
13304,hh_size,4
13304,num_children,1
13308,hh_income,75925
13308,hh_size,1
13308,num_children,0
13309,hh_income,149351
13309,hh_size,4
13309,num_children,2
13310,hh_income,1962
13310,hh_size,1
13310,num_children,0
13311,hh_income,93280
13311,hh_size,1
13311,num_children,0
13325,hh_income,30284
13325,hh_size,2
13325,num_children,0
13326,hh_income,160539
13326,hh_size,2
13326,num_children,0
13331,hh_income,76025
13331,hh_size,5
13331,num_children,3
13332,hh_income,31836
13332,hh_size,2
13332,num_children,0
13333,hh_income,53669
13333,hh_size,2
13333,num_children,0
13337,hh_income,366828
13337,hh_size,2
13337,num_children,0
13344,hh_income,16265
13344,hh_size,1
13344,num_children,0
13348,hh_income,85323
13348,hh_size,2
13348,num_children,0
13354,hh_income,61364
13354,hh_size,2
13354,num_children,0
13355,hh_income,97146
13355,hh_size,4
13355,num_children,2
13359,hh_income,21969
13359,hh_size,2
13359,num_children,0
13362,hh_income,100220
13362,hh_size,1
13362,num_children,0
13364,hh_income,36497
13364,hh_size,3
13364,num_children,1
13372,hh_income,244390
13372,hh_size,6
13372,num_children,4
13382,hh_income,8250
13382,hh_size,4
13382,num_children,1
13383,hh_income,60129
13383,hh_size,2
13383,num_children,0
13384,hh_income,12233
13384,hh_size,2
13384,num_children,0
13386,hh_income,40036
13386,hh_size,2
13386,num_children,0
13391,hh_income,82375
13391,hh_size,2
13391,num_children,0
13393,hh_income,18169
13393,hh_size,1
13393,num_children,0
13397,hh_income,93446
13397,hh_size,2
13397,num_children,0
13399,hh_income,180323
13399,hh_size,2
13399,num_children,0
13405,hh_income,180
13405,hh_size,1
13405,num_children,0
13406,hh_income,42064
13406,hh_size,4
13406,num_children,1
13408,hh_income,1
13408,hh_size,1
13408,num_children,1
13426,hh_income,71610
13426,hh_size,2
13426,num_children,0
13431,hh_income,439
13431,hh_size,2
13431,num_children,0
13435,hh_income,8586
13435,hh_size,3
13435,num_children,0
13439,hh_income,90478
13439,hh_size,4
13439,num_children,2
13440,hh_income,68615
13440,hh_size,1
13440,num_children,0
13442,hh_income,191896
13442,hh_size,4
13442,num_children,2
13444,hh_income,24239
13444,hh_size,5
13444,num_children,4
13448,hh_income,165
13448,hh_size,1
13448,num_children,0
13459,hh_income,125156
13459,hh_size,1
13459,num_children,0
13466,hh_income,216505
13466,hh_size,2
13466,num_children,0
13471,hh_income,11288
13471,hh_size,1
13471,num_children,0
13476,hh_income,93482
13476,hh_size,4
13476,num_children,2
13477,hh_income,50302
13477,hh_size,1
13477,num_children,0
13479,hh_income,66216
13479,hh_size,2
13479,num_children,0
13483,hh_income,175391
13483,hh_size,4
13483,num_children,2
13488,hh_income,187233
13488,hh_size,2
13488,num_children,0
13489,hh_income,65410
13489,hh_size,2
13489,num_children,0
13490,hh_income,2142
13490,hh_size,1
13490,num_children,0
13493,hh_income,65136
13493,hh_size,2
13493,num_children,0
13499,hh_income,62228
13499,hh_size,3
13499,num_children,2
13501,hh_income,160
13501,hh_size,1
13501,num_children,0
13507,hh_income,9366
13507,hh_size,4
13507,num_children,2
13512,hh_income,100438
13512,hh_size,5
13512,num_children,2
13513,hh_income,27873
13513,hh_size,2
13513,num_children,0
13514,hh_income,70425
13514,hh_size,1
13514,num_children,0
13523,hh_income,51403
13523,hh_size,1
13523,num_children,0
13524,hh_income,250318
13524,hh_size,3
13524,num_children,1
13530,hh_income,53342
13530,hh_size,1
13530,num_children,0
13532,hh_income,5130
13532,hh_size,1
13532,num_children,0
13534,hh_income,793
13534,hh_size,4
13534,num_children,0
13537,hh_income,47327
13537,hh_size,2
13537,num_children,0
13538,hh_income,110621
13538,hh_size,2
13538,num_children,0
13544,hh_income,85456
13544,hh_size,5
13544,num_children,3
13545,hh_income,200365
13545,hh_size,2
13545,num_children,0
13546,hh_income,52878
13546,hh_size,1
13546,num_children,0
13553,hh_income,260480
