person_id,age,citizen_status,nativity_status,weekly_hours_worked,total_income,self_employed_income,wage_income,interest_income,other_income,marital_status,school_status,sex,when_last_worked,worked_last_week,language,race_native_american,race_asian,race_black,race_native_hawaiian,race_pacific_islander,race_white,race_other,household_id
15214,20,citizen_birth,native_born,0,255,74,46,63,72,married,not_student,FEMALE,in_last_five_years,did_not_work,Spanish,0,0,0,0,0,1,0,6585
15243,61,citizen_birth,native_born,0,8909,27,12,84,8786,divorced,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,6595
15262,67,citizen_birth,native_born,0,42306,73,75,76,42082,married,not_student,MALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,6607
15263,67,citizen_birth,native_born,8,19338,11,2538,74,16715,married,not_student,FEMALE,in_last_year,did_not_work,English,0,0,0,0,0,1,0,6607
15289,51,citizen_birth,native_born,60,94149,4,86098,22,8025,widowed,private_school,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,6615
15290,19,citizen_birth,native_born,50,9411,96,9209,79,27,never_married,public_school,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,6615
15310,40,citizen_birth,native_born,60,40228,56,40070,92,10,married,public_school,FEMALE,in_last_year,worked,English,0,0,1,0,0,0,0,6622
15311,40,citizen_birth,native_born,50,100175,19,100032,48,76,married,private_school,M,in_last_year,worked,English,0,0,1,0,0,0,0,6622
15335,63,citizen_birth,native_born,0,1788,25,79,65,1619,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,6633
15336,60,citizen_birth,native_born,40,72153,22,72052,53,26,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,6633
15353,52,citizen_birth,native_born,50,103223,96,103015,52,60,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,6642
15354,51,citizen_birth,native_born,50,74903,0,65076,38,9789,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,6642
15367,78,citizen_birth,native_born,0,9205,9,79,36,9081,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,6647
15368,83,citizen_birth,native_born,0,4600,54,57,33,4456,married,public_school,MALE,over_five_years_ago,did_not_work,French,0,0,0,0,0,1,0,6647
15369,54,citizen_birth,native_born,40,23155,34,23100,9,12,divorced,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,6648
15370,94,citizen_birth,native_born,0,12190,17,10,76,12087,divorced,not_student,FEMALE,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,6649
15374,65,citizen_naturalized,foreign_born,0,48624,93,100,61,48370,married,not_student,M,in_last_five_years,did_not_work,Spanish,0,0,0,0,0,1,0,6651
15375,58,citizen_birth,native_born,40,39189,13,39006,96,74,married,not_student,FEMALE,in_last_year,worked,Spanish,0,0,0,0,0,1,0,6651
15376,34,citizen_birth,native_born,0,230,76,32,47,75,never_married,not_student,MALE,over_five_years_ago,did_not_work,Spanish,0,0,0,0,0,1,0,6651
15380,55,citizen_birth,native_born,40,55227,58,55095,38,36,married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,6653
15381,56,citizen_birth,native_born,22,13166,36,13058,28,44,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,6653
15396,67,noncitizen,foreign_born,50,35643,25069,95,201,10278,married,not_student,MALE,in_last_year,worked,Polish,0,0,0,0,0,1,0,6659
15397,64,citizen_naturalized,foreign_born,25,20245,28,20156,15,46,married,not_student,FEMALE,in_last_year,worked,Polish,0,0,0,0,0,1,0,6659
15401,46,citizen_birth,native_born,40,60244,22,60072,52,98,divorced,not_student,MALE,in_last_year,worked,English,0,0,1,0,0,0,0,6662
15405,57,citizen_birth,native_born,30,28009,3,27934,33,39,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,6665
15406,58,citizen_birth,native_born,45,48321,79,48086,94,62,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,6665
15408,23,citizen_birth,native_born,2,9599,90,593,47,8869,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,6665
15409,23,citizen_birth,native_born,3,9719,58,761,86,8814,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,6665
15414,58,citizen_birth,native_born,50,506357,23,505075,25,1234,married,not_student,female,in_last_year,did_not_work,English,0,0,0,0,0,1,0,6667
15415,49,citizen_birth,native_born,55,85154,51,85003,41,59,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,6667
15423,73,citizen_birth,native_born,0,270072,76,95,245073,24828,married,not_student,M,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,6671
15424,68,citizen_naturalized,foreign_born,0,39244,21,7,29,39187,married,not_student,FEMALE,in_last_five_years,did_not_work,Latvian,0,0,0,0,0,1,0,6671
15425,35,citizen_birth,native_born,0,276,70,17,95,94,never_married,not_student,M,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,6672
15429,69,citizen_birth,native_born,0,6593,91,11,100,6391,never_married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,6673
15445,54,citizen_birth,native_born,0,11273,93,76,5,11099,never_married,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,1,0,0,0,0,6680
15447,87,citizen_birth,native_born,0,30211,94,17,39,30061,never_married,not_student,M,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,6682
15461,83,citizen_birth,native_born,0,9483,35,11,916,8521,never_married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,6685
15462,80,citizen_birth,native_born,0,18201,82,64,36,18019,divorced,not_student,F,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,6685
15463,45,citizen_birth,native_born,32,130166,42,130101,12,11,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,6686
15464,51,citizen_birth,native_born,40,85218,17,85022,163,16,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,6686
15477,71,citizen_birth,native_born,0,13799,22,92,81,13604,widowed,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,6692
15478,51,citizen_birth,native_born,0,2095,3,63,0,2029,divorced,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,6692
15515,41,citizen_birth,native_born,25,20204,71,20044,63,26,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,6705
15516,44,citizen_birth,native_born,45,80241,52,80087,10,92,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,6705
15517,23,citizen_birth,native_born,35,2877,65,2699,13,100,never_married,public_school,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,6705
15522,50,citizen_birth,native_born,55,200099,10028,190002,69,0,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,6708
15523,46,citizen_birth,native_born,40,44826,45,38091,92,6598,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,6708
15541,26,citizen_birth,native_born,40,30200,66,30004,31,99,never_married,not_student,MALE,in_last_year,worked,English,0,0,1,0,0,0,0,6718
15542,63,citizen_birth,native_born,0,27889,66,54,9169,18600,divorced,not_student,F,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,6719
15543,35,citizen_birth,native_born,0,2638,70,83,87,2398,never_married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,6719
15565,47,citizen_birth,native_born,45,50252,44,50091,99,18,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,6728
15566,47,citizen_birth,native_born,40,30092,54,30016,5,17,married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,6728
15580,59,citizen_birth,native_born,0,75,30,17,19,9,divorced,not_student,F,over_five_years_ago,not_reported,English,1,0,0,0,0,1,0,6733
15587,30,citizen_birth,native_born,40,6216,32,6076,71,37,never_married,public_school,F,in_last_year,did_not_work,English,0,0,1,0,0,0,0,6736
15592,19,citizen_birth,native_born,40,25834,31,25750,52,1,never_married,public_school,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,6737
15593,19,citizen_birth,native_born,15,9213,9,4275,33,4896,never_married,public_school,female,in_last_year,not_reported,English,0,0,0,0,0,1,0,6737
15594,19,citizen_birth,native_born,0,204,6,32,67,99,never_married,public_school,FEMALE,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,6737
15595,19,citizen_birth,native_born,0,231,72,92,0,67,never_married,public_school,FEMALE,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,6737
15635,30,citizen_birth,native_born,40,33110,49,24037,18,9006,married,not_student,FEMALE,in_last_year,not_reported,Hebrew,0,0,0,0,0,1,0,6753
15636,32,citizen_birth,native_born,15,12155,17,12002,78,58,married,not_student,MALE,in_last_year,not_reported,English,0,0,0,0,0,1,0,6753
15637,47,citizen_birth,native_born,40,96294,67,96065,83,79,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,6754
15638,54,citizen_birth,native_born,24,48542,53,42018,458,6013,widowed,not_student,FEMALE,in_last_year,worked,Hebrew,0,0,0,0,0,1,0,6755
15639,24,citizen_birth,native_born,40,17138,38,17044,44,12,never_married,not_student,FEMALE,in_last_year,worked,Hebrew,0,0,0,0,0,1,0,6755
15643,46,citizen_birth,native_born,30,15267,15067,89,15,96,never_married,not_student,F,in_last_year,not_reported,English,0,0,0,0,0,1,0,6758
15658,29,citizen_birth,native_born,36,50225,75,50045,55,50,separated,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,6765
15659,19,citizen_naturalized,foreign_born,15,2198,70,2089,3,36,married,private_school,MALE,in_last_year,not_reported,English,0,0,0,0,0,1,0,6766
15664,26,noncitizen,foreign_born,40,20279,96,20091,53,39,never_married,not_student,M,in_last_year,worked,Spanish,0,0,0,0,0,1,0,6770
15669,85,citizen_birth,native_born,0,36147,80,63,2,36002,widowed,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,6773
15684,64,citizen_birth,native_born,0,43805,51,1,72,43681,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,6777
15685,62,citizen_birth,native_born,0,6687,63,10,79,6535,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,6777
15686,64,citizen_birth,native_born,38,50242,58,50064,68,52,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,6778
15687,55,citizen_birth,native_born,25,16174,57,16012,98,7,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,6778
15688,20,citizen_birth,native_born,20,15239,83,15067,40,49,divorced,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,6778
15726,30,citizen_birth,native_born,50,36697,17,36629,36,15,married,not_student,M,in_last_year,worked,English,0,0,1,0,0,0,0,6795
15727,30,citizen_birth,native_born,40,41823,73,32101,75,9574,married,not_student,F,in_last_year,worked,English,0,0,1,0,0,0,0,6795
15731,61,citizen_birth,native_born,30,80688,42,27019,4583,49044,married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,6796
15732,60,citizen_birth,native_born,40,74658,92,70018,4531,17,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,6796
15733,72,citizen_birth,native_born,50,104128,26,7060,40070,56972,widowed,not_student,MALE,in_last_year,did_not_work,English,0,0,0,0,0,1,0,6797
15743,37,citizen_birth,native_born,55,55218,29,55061,61,67,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,6804
15781,65,citizen_birth,native_born,40,66212,65,66028,65,54,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,6818
15782,63,citizen_birth,native_born,40,17698,91,17533,58,16,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,6818
15783,27,citizen_birth,native_born,40,26903,87,26521,223,72,never_married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,6818
15794,30,citizen_birth,native_born,25,12678,12591,39,20,28,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,1,0,0,0,0,6823
15836,88,noncitizen,foreign_born,0,22543,72,79,53,22339,widowed,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,6842
15843,58,citizen_birth,native_born,48,112183,54,112043,82,4,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,6845
15844,55,citizen_birth,native_born,48,50244,85,50095,9,55,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,6845
15851,83,citizen_birth,native_born,0,54147,71,59,4001,50016,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,6848
15852,74,citizen_birth,native_born,0,13318,96,100,31,13091,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,6848
15864,62,citizen_birth,native_born,60,41308,864,40286,59,99,never_married,not_student,MALE,in_last_year,worked,English,0,0,1,0,0,0,0,6854
15865,57,citizen_birth,native_born,0,14232,49,77,10,14096,never_married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,6854
15866,18,citizen_birth,native_born,0,190,40,51,4,95,never_married,public_school,MALE,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,6855
15877,72,citizen_birth,native_born,0,80212,64,81,3e4,50067,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,6862
15878,74,citizen_birth,native_born,0,14037,48,20,591,13378,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,6862
15886,43,citizen_birth,native_born,40,75220,62,75084,56,18,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,6867
15887,45,citizen_birth,native_born,0,159,88,31,40,0,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,6867
15888,81,citizen_birth,native_born,0,10894,28,5,59,10802,widowed,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,6868
15889,50,citizen_birth,native_born,45,18167,9,18074,5,79,never_married,not_student,MALE,in_last_year,worked,Spanish,0,0,0,0,0,1,0,6868
15890,69,citizen_birth,native_born,60,56174,40010,76,2033,14055,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,6869
15891,67,citizen_birth,native_born,42,30662,23,30104,449,86,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,6869
15909,54,citizen_birth,native_born,40,52102,34,52006,47,15,married,not_student,female,in_last_year,worked,English,0,0,0,0,0,1,0,6877
15910,56,citizen_birth,native_born,50,155112,28,155004,74,6,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,6877
15928,85,citizen_birth,native_born,0,16192,7,73,54,16058,widowed,not_student,M,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,6887
15930,34,citizen_birth,native_born,50,52858,86,46029,5,6738,married,public_school,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,6889
15931,31,citizen_birth,native_born,0,295,89,55,72,79,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,6889
15950,44,citizen_birth,native_born,40,310167,310097,6,27,37,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,6896
15951,48,citizen_birth,native_born,38,98209,89,98061,29,30,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,6896
15974,73,citizen_birth,native_born,0,15249,10,79,164,14996,widowed,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,6907
15987,37,citizen_birth,native_born,60,83310,65,83084,61,100,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,6913
15988,37,citizen_birth,native_born,0,152,88,3,20,41,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,6913
15993,29,citizen_birth,native_born,50,80228,88,80045,55,40,never_married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,6914
15994,27,citizen_birth,native_born,50,75194,41,75002,62,89,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,6914
15997,55,citizen_birth,native_born,0,17106,57,22,53,16974,widowed,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,6916
15998,53,citizen_birth,native_born,40,35172,26,35036,46,64,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,6917
16000,61,citizen_birth,native_born,0,1316,13,84,85,1134,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,6919
16001,61,citizen_birth,native_born,20,8500,95,8301,91,13,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,6919
16002,50,citizen_birth,native_born,40,40286,75,40050,67,94,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,6920
16003,42,citizen_birth,native_born,20,12294,84,12080,52,78,never_married,not_student,MALE,in_last_year,worked,English,0,0,1,0,0,0,0,6920
16004,55,citizen_naturalized,foreign_born,41,42295,62,42077,97,59,divorced,not_student,F,in_last_year,worked,Polish,0,0,0,0,0,1,0,6921
16009,27,citizen_birth,native_born,40,41027,62,40920,20,25,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,6924
16010,25,citizen_birth,native_born,40,60199,6,60099,84,10,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,6924
16014,21,citizen_birth,native_born,10,7676,19,7545,41,71,never_married,private_school,MALE,in_last_year,did_not_work,English,0,0,0,0,0,1,0,6927
16019,40,citizen_birth,native_born,45,37132,43,37024,52,13,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,6929
16020,39,citizen_birth,native_born,0,132,25,43,1,63,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,6929
16039,74,citizen_birth,native_born,0,30317,50,34,205,30028,never_married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,6938
16040,76,citizen_birth,native_born,0,31988,40,39,23,31886,never_married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,6938
16059,60,citizen_birth,native_born,0,6879,9,62,93,6715,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,6946
16060,60,citizen_birth,native_born,0,25067,23,36,14037,10971,married,not_student,MALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,6946
16076,36,citizen_birth,native_born,60,120268,44,120075,99,50,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,6953
16077,38,citizen_birth,native_born,0,273,52,51,90,80,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,6953
16089,67,citizen_birth,native_born,0,23193,89,39,31,23034,married,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,6957
16090,70,citizen_birth,native_born,0,32705,83,77,90,32455,married,not_student,M,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,6957
16115,25,citizen_birth,native_born,25,12170,22,12057,5,86,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,6967
16116,24,citizen_birth,native_born,30,17175,88,16982,37,68,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,6967
16117,24,citizen_birth,native_born,36,22160,16,22079,27,38,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,6967
16118,37,noncitizen,foreign_born,40,25264,92,20291,4841,40,married,not_student,MALE,in_last_year,worked,Spanish,0,0,0,0,0,1,0,6968
